district_code,subdistrict_code,village_code,village_name,num_households,centre_lat,centre_long,ne_lat,ne_long,sw_lat,sw_long
220,1268,234576,ChakPitamber,201,25.9707589,85.0850272,25.9728088,85.0859296,25.9682151,85.0811271
220,1268,234577,Simra,381,24.8529862,84.8124699,24.8613451,84.8342744,24.844015,84.7899094
220,1268,234578,Phular,691,25.8546433,85.389824,25.8605175,85.3968351,25.8461743,85.3822021
220,1268,234579,Mansurpur,426,25.9719129,85.0973552,25.9790707,85.1076431,25.9669609,85.0899048
220,1268,234580,Chakna Maruf Chak Nathua,119,25.9750366,85.1025451,25.981039,85.1057584,25.9706172,85.0973512
220,1268,234581,Chak Mansur,270,25.6120492,85.9339679,25.6134451,85.9361954,25.6101018,85.9314956
220,1268,234582,Kutubpur Bangri,384,25.963067,85.0973552,25.9684658,85.1074525,25.9583624,85.0891798
220,1268,234584,Husainpur UrfJaharnathpurBhela,175,25.9541333,85.0947601,25.9597548,85.0984038,25.9506683,85.0886611
220,1268,234586,Chak Alahbad,892,25.9451993,85.0921648,25.9546795,85.1069106,25.9366798,85.081825
220,1268,234587,Alahbadpur,537,25.9376955,85.0882716,25.9528865,85.1036911,25.9221153,85.0779495
220,1268,234589,Salempur,651,25.0359363,84.8424571,25.0424901,84.8487777,25.0310668,84.8352661
220,1268,234596,Bhagwanpur,1274,25.8586153,85.299719,25.8702218,85.3115772,25.8458828,85.2816906
220,1268,234598,Parsurampur Urf Sekhpura,154,25.9309611,85.129136,25.9336625,85.1325454,25.9280377,85.1239016
220,1268,234600,Hasanpur,291,25.7466849,86.2031426,25.7565554,86.2180631,25.7320803,86.1927184
220,1268,234610,Daudnagar,1113,25.0332255,84.3988806,25.0474242,84.4209104,25.0252055,84.3866953
220,1268,234611,Nandlalpur,161,25.2563934,87.3090683,25.2615929,87.3181684,25.2458592,87.2999269
220,1268,234612,Habibpur,176,25.2262697,86.9749222,25.237351,86.984834,25.212269,86.966626
220,1268,234613,Arthauli,237,25.9517095,85.1103291,25.9573763,85.1174848,25.9453183,85.1039125
220,1268,234614,Musud Chak Nawada,392,25.9606431,85.1129236,25.9700794,85.1178282,25.9540137,85.1066283
220,1268,234616,Mohamadpur Manoradh,172,25.9716351,85.1109778,25.9751663,85.1172407,25.9679126,85.10437
220,1268,234617,Parmanandpur,436,25.7254536,85.1201474,25.7608222,85.1443863,25.7229663,85.1127148
220,1268,234618,Basarh,2667,25.9775143,85.1323779,25.9966869,85.1479947,25.962532,85.1028976
220,1268,234619,Chak Ramdas,461,25.9961129,85.1155179,26.000183,85.1248627,25.9888343,85.1105272
220,1268,234620,Harpur  Basant,117,25.9964618,85.1258939,25.9998874,85.1302641,25.9918612,85.1205825
220,1268,234622,Benipur,179,26.0581591,86.1471939,26.0662706,86.1551665,26.043907,86.1359709
220,1268,234625,Rohna,400,25.9810705,85.1505291,25.9904173,85.1595152,25.9734839,85.1458204
220,1268,234626,Fatehpur,216,26.4003205,84.2581695,26.4081681,84.2638063,26.392408,84.2552663
